,DateTime,altitude,dt,easting,northing,xprev,yprev,xprevprev,yprevprev
3738,2013-12-29 18:00,1087,363.417106,-11369027.23,2991727.839,-11369043.93,2991738.928,-11367769.32,2994491.582
3739,2013-12-29 19:00,4483,363.456748,-11368636.5,2991762.337,-11369027.23,2991727.839,-11369043.93,2991738.928
3740,2013-12-29 20:00,1111,363.495417,-11368638.73,2991763.569,-11368636.5,2991762.337,-11369027.23,2991727.839
3741,2013-12-29 21:00,1086,363.537407,-11368638.73,2991767.265,-11368638.73,2991763.569,-11368636.5,2991762.337
3742,2013-12-29 22:00,1082,363.585162,-11368637.62,2991763.569,-11368638.73,2991767.265,-11368638.73,2991763.569
3743,2013-12-29 23:00,1073,363.618796,-11369028.35,2991725.375,-11368637.62,2991763.569,-11368638.73,2991767.265
3744,2013-12-30 0:00,1076,363.659491,-11368949.31,2991767.265,-11369028.35,2991725.375,-11368637.62,2991763.569
3745,2013-12-30 1:00,1079,363.704606,-11368920.37,2991895.399,-11368949.31,2991767.265,-11369028.35,2991725.375
3746,2013-12-30 2:00,1088,363.752546,-11367681.38,2993925.977,-11368920.37,2991895.399,-11368949.31,2991767.265
3755,2013-12-30 17:00,1113,364.365914,-11368490.67,2993115.191,-11368439.47,2993089.316,-11368384.92,2993143.531
3758,2013-12-30 22:00,1083,364.577789,-11368472.86,2993001.832,-11368469.52,2993000.6,-11368353.75,2993128.745
3759,2013-12-30 23:00,1087,364.614977,-11368470.64,2993003.065,-11368472.86,2993001.832,-11368469.52,2993000.6
3765,2013-12-31 14:00,1089,365.252731,-11366893.24,2994650.547,-11366444.62,2994729.413,-11366443.51,2994728.181
3766,2013-12-31 15:00,1093,365.294456,-11369079.55,2991762.337,-11366893.24,2994650.547,-11366444.62,2994729.413
3767,2013-12-31 16:00,1082,365.337824,-11368940.41,2991506.072,-11369079.55,2991762.337,-11366893.24,2994650.547
3768,2013-12-31 17:00,1086,365.382523,-11369096.25,2991439.543,-11368940.41,2991506.072,-11369079.55,2991762.337
3769,2013-12-31 18:00,1087,365.424745,-11368994.95,2991483.895,-11369096.25,2991439.543,-11368940.41,2991506.072
3770,2013-12-31 19:00,1090,365.468125,-11368209.04,2991812.851,-11368994.95,2991483.895,-11369096.25,2991439.543
3776,2014-01-01 22:00,1096,366.582905,-11365990.44,2990802.599,-11366367.81,2992537.317,-11365089.86,2991143.859
3777,2014-01-01 23:00,1104,366.630139,-11365992.66,2990812.455,-11365990.44,2990802.599,-11366367.81,2992537.317
3778,2014-01-02 0:00,1093,366.668229,-11365989.33,2990808.759,-11365992.66,2990812.455,-11365990.44,2990802.599
3779,2014-01-02 1:00,1073,366.712824,-11366715.13,2988308.064,-11365989.33,2990808.759,-11365992.66,2990812.455
3780,2014-01-02 2:00,1080,366.752384,-11366714.02,2988295.746,-11366715.13,2988308.064,-11365989.33,2990808.759
3781,2014-01-02 3:00,1084,366.782002,-11366710.68,2988299.441,-11366714.02,2988295.746,-11366715.13,2988308.064
3782,2014-01-02 4:00,1089,366.843681,-11366705.11,2988301.905,-11366710.68,2988299.441,-11366714.02,2988295.746
3783,2014-01-02 5:00,1113,366.877407,-11366663.92,2988290.819,-11366705.11,2988301.905,-11366710.68,2988299.441
3784,2014-01-02 6:00,1092,366.913958,-11366706.22,2988301.905,-11366663.92,2988290.819,-11366705.11,2988301.905
3785,2014-01-02 7:00,1081,366.950266,-11366707.34,2988300.673,-11366706.22,2988301.905,-11366663.92,2988290.819
3788,2014-01-02 15:00,1088,367.294641,-11366406.77,2988675.135,-11366653.9,2988390.592,-11366708.45,2988303.137
3789,2014-01-02 16:00,1088,367.336875,-11366505.85,2988652.962,-11366406.77,2988675.135,-11366653.9,2988390.592
3790,2014-01-02 17:00,1090,367.376551,-11366505.85,2988655.426,-11366505.85,2988652.962,-11366406.77,2988675.135
3791,2014-01-02 18:00,1097,367.414259,-11365979.31,2990802.599,-11366505.85,2988655.426,-11366505.85,2988652.962
3792,2014-01-02 19:00,1318,367.458669,-11372812.1,2998508.118,-11365979.31,2990802.599,-11366505.85,2988655.426
3793,2014-01-02 20:00,1086,367.499711,-11371637.68,2998628.914,-11372812.1,2998508.118,-11365979.31,2990802.599
3794,2014-01-02 21:00,1090,367.542037,-11371639.9,2998635.078,-11371637.68,2998628.914,-11372812.1,2998508.118
3795,2014-01-02 22:00,1090,367.583009,-11369333.36,2991345.909,-11371639.9,2998635.078,-11371637.68,2998628.914
3796,2014-01-02 23:00,1096,367.624468,-11368352.64,2994724.484,-11369333.36,2991345.909,-11371639.9,2998635.078
3797,2014-01-03 0:00,1090,367.665938,-11368352.64,2994723.252,-11368352.64,2994724.484,-11369333.36,2991345.909
3798,2014-01-03 1:00,1102,367.706262,-11366680.62,2995070.764,-11368352.64,2994723.252,-11368352.64,2994724.484
3799,2014-01-03 2:00,1069,367.753484,-11366686.19,2995075.693,-11366680.62,2995070.764,-11368352.64,2994723.252
3805,2014-01-03 11:00,1086,368.116065,-11366258.72,2994914.259,-11366257.61,2994914.259,-11366257.61,2994913.027
3808,2014-01-03 15:00,1105,368.286354,-11367047.97,2990386.198,-11366000.46,2990814.919,-11366303.25,2994916.724
3809,2014-01-03 16:00,1090,368.332211,-11366807.52,2990947.973,-11367047.97,2990386.198,-11366000.46,2990814.919
3810,2014-01-03 17:00,1097,368.377824,-11366088.4,2990859.27,-11366807.52,2990947.973,-11367047.97,2990386.198
3811,2014-01-03 18:00,1102,368.418079,-11367571.18,2992078.977,-11366088.4,2990859.27,-11366807.52,2990947.973
3812,2014-01-03 19:00,1088,368.459606,-11367572.29,2992077.745,-11367571.18,2992078.977,-11366088.4,2990859.27
3813,2014-01-03 20:00,1097,368.505509,-11367572.29,2992075.281,-11367572.29,2992077.745,-11367571.18,2992078.977
3814,2014-01-03 21:00,1377,368.541597,-11366323.28,2990690.49,-11367572.29,2992075.281,-11367572.29,2992077.745
3815,2014-01-03 22:00,1097,368.58338,-11365988.21,2990808.759,-11366323.28,2990690.49,-11367572.29,2992075.281
3816,2014-01-03 23:00,1103,368.626389,-11365987.1,2990806.295,-11365988.21,2990808.759,-11366323.28,2990690.49
3817,2014-01-04 0:00,1085,368.661979,-11365987.1,2990811.223,-11365987.1,2990806.295,-11365988.21,2990808.759
3818,2014-01-04 1:00,1085,368.705799,-11366558.17,2989483.215,-11365987.1,2990811.223,-11365987.1,2990806.295
3819,2014-01-04 2:00,1074,368.755301,-11366557.05,2989485.679,-11366558.17,2989483.215,-11365987.1,2990811.223
3820,2014-01-04 3:00,1079,368.783345,-11366560.39,2989483.215,-11366557.05,2989485.679,-11366558.17,2989483.215
3821,2014-01-04 4:00,1089,368.842905,-11366561.51,2989484.447,-11366560.39,2989483.215,-11366557.05,2989485.679
3822,2014-01-04 5:00,1129,368.873912,-11366540.36,2989506.621,-11366561.51,2989484.447,-11366560.39,2989483.215
3823,2014-01-04 6:00,1086,368.907396,-11366560.39,2989484.447,-11366540.36,2989506.621,-11366561.51,2989484.447
3826,2014-01-04 12:00,1076,369.176134,-11366834.24,2989292.278,-11366833.13,2989288.582,-11366826.45,2989284.886
3827,2014-01-04 13:00,1088,369.20566,-11366830.9,2989286.118,-11366834.24,2989292.278,-11366833.13,2989288.582
3828,2014-01-04 14:00,1087,369.253472,-11366136.27,2990668.315,-11366830.9,2989286.118,-11366834.24,2989292.278
3833,2014-01-04 22:00,1082,369.575023,-11366848.71,2991433.382,-11366852.05,2991430.918,-11366850.94,2991424.758
3834,2014-01-04 23:00,1090,369.623727,-11367578.97,2992070.353,-11366848.71,2991433.382,-11366852.05,2991430.918
3835,2014-01-05 0:00,1043,369.672917,-11367582.31,2992088.834,-11367578.97,2992070.353,-11366848.71,2991433.382
3836,2014-01-05 1:00,1068,369.698275,-11366470.23,2994751.595,-11367582.31,2992088.834,-11367578.97,2992070.353
3837,2014-01-05 2:00,1074,369.751447,-11366468,2994738.039,-11366470.23,2994751.595,-11367582.31,2992088.834
3843,2014-01-05 17:00,1080,370.381701,-11369450.25,2993010.457,-11369363.42,2993085.619,-11367900.68,2994072.613
3844,2014-01-05 18:00,1092,370.425845,-11365988.21,2990807.527,-11369450.25,2993010.457,-11369363.42,2993085.619
3845,2014-01-05 19:00,1087,370.463738,-11365985.99,2990805.063,-11365988.21,2990807.527,-11369450.25,2993010.457
3846,2014-01-05 20:00,1144,370.501192,-11367934.08,2993797.826,-11365985.99,2990805.063,-11365988.21,2990807.527
3847,2014-01-05 21:00,1079,370.54125,-11365984.87,2990805.063,-11367934.08,2993797.826,-11365985.99,2990805.063
3848,2014-01-05 22:00,1093,370.581007,-11365991.55,2990803.831,-11365984.87,2990805.063,-11367934.08,2993797.826
3849,2014-01-05 23:00,1085,370.627766,-11367051.31,2990391.126,-11365991.55,2990803.831,-11365984.87,2990805.063
3850,2014-01-06 0:00,1088,370.667072,-11367046.86,2990380.039,-11367051.31,2990391.126,-11365991.55,2990803.831
3851,2014-01-06 1:00,1081,370.7039,-11367023.48,2990109.015,-11367046.86,2990380.039,-11367051.31,2990391.126
3852,2014-01-06 2:00,1067,370.744884,-11367015.69,2990107.783,-11367023.48,2990109.015,-11367046.86,2990380.039
3853,2014-01-06 3:00,1083,370.781597,-11367024.6,2990109.015,-11367015.69,2990107.783,-11367023.48,2990109.015
3854,2014-01-06 4:00,1086,370.823681,-11367024.6,2990109.015,-11367024.6,2990109.015,-11367015.69,2990107.783
3855,2014-01-06 5:00,1088,370.874225,-11367021.26,2990110.247,-11367024.6,2990109.015,-11367024.6,2990109.015
3861,2014-01-06 18:00,1091,371.409595,-11368116.64,2993593.278,-11365991.55,2990803.831,-11365988.21,2990803.831
3864,2014-01-07 1:00,1074,371.710706,-11366066.14,2995600.673,-11366080.61,2995582.188,-11367466.54,2996136.764
3865,2014-01-07 2:00,1075,371.74985,-11366065.02,2995593.279,-11366066.14,2995600.673,-11366080.61,2995582.188
3866,2014-01-07 3:00,1089,371.79044,-11366065.02,2995596.976,-11366065.02,2995593.279,-11366066.14,2995600.673
3873,2014-01-07 15:00,1092,372.294595,-11367568.95,2992074.049,-11367572.29,2992077.745,-11366065.02,2995595.744
3874,2014-01-07 16:00,1089,372.339676,-11367570.06,2992075.281,-11367568.95,2992074.049,-11367572.29,2992077.745
3875,2014-01-07 17:00,1081,372.383495,-11367573.4,2992069.121,-11367570.06,2992075.281,-11367568.95,2992074.049
3876,2014-01-07 18:00,1083,372.424745,-11367572.29,2992074.049,-11367573.4,2992069.121,-11367570.06,2992075.281
3877,2014-01-07 19:00,1078,372.458229,-11365991.55,2990807.527,-11367572.29,2992074.049,-11367573.4,2992069.121
3878,2014-01-07 20:00,1665,372.50015,-11366199.72,2994201.999,-11365991.55,2990807.527,-11367572.29,2992074.049
3879,2014-01-07 21:00,1082,372.541748,-11366739.62,2989681.546,-11366199.72,2994201.999,-11365991.55,2990807.527
3880,2014-01-07 22:00,1084,372.583252,-11366742.96,2989685.242,-11366739.62,2989681.546,-11366199.72,2994201.999
3881,2014-01-07 23:00,1076,372.625313,-11366739.62,2989685.242,-11366742.96,2989685.242,-11366739.62,2989681.546
3882,2014-01-08 0:00,1074,372.664769,-11366737.39,2989690.17,-11366739.62,2989685.242,-11366742.96,2989685.242
3883,2014-01-08 1:00,1078,372.707164,-11366736.28,2989298.437,-11366737.39,2989690.17,-11366739.62,2989685.242
3884,2014-01-08 2:00,1083,372.749039,-11366738.51,2989295.973,-11366736.28,2989298.437,-11366737.39,2989690.17
3885,2014-01-08 3:00,1078,372.782014,-11366739.62,2989298.437,-11366738.51,2989295.973,-11366736.28,2989298.437
3886,2014-01-08 4:00,1085,372.832685,-11366742.96,2989286.118,-11366739.62,2989298.437,-11366738.51,2989295.973
3891,2014-01-08 15:00,1079,373.287315,-11367198.26,2991184.515,-11366119.57,2990996.02,-11366737.39,2989288.582
3892,2014-01-08 16:00,1083,373.328183,-11367198.26,2991185.747,-11367198.26,2991184.515,-11366119.57,2990996.02
3893,2014-01-08 17:00,1081,373.370127,-11367568.95,2992075.281,-11367198.26,2991185.747,-11367198.26,2991184.515
3894,2014-01-08 18:00,1085,373.415243,-11367570.06,2992075.281,-11367568.95,2992075.281,-11367198.26,2991185.747
3895,2014-01-08 19:00,1077,373.464329,-11367571.18,2992076.513,-11367570.06,2992075.281,-11367568.95,2992075.281
3898,2014-01-08 23:00,1085,373.632454,-11366112.89,2995534.125,-11366108.44,2995543.984,-11368768.97,2991545.497
3899,2014-01-09 0:00,1081,373.673009,-11366083.95,2995477.437,-11366112.89,2995534.125,-11366108.44,2995543.984
3900,2014-01-09 1:00,1080,373.717118,-11366086.17,2995478.669,-11366083.95,2995477.437,-11366112.89,2995534.125
3903,2014-01-09 5:00,1077,373.883843,-11366090.63,2995471.275,-11366091.74,2995483.599,-11366080.61,2995477.437
3908,2014-01-09 17:00,1088,374.365035,-11367793.81,2992814.546,-11367614.59,2993661.05,-11367615.7,2993658.585
3911,2014-01-09 21:00,1084,374.539363,-11365988.21,2990803.831,-11365987.1,2990808.759,-11368369.34,2994247.593
3912,2014-01-09 22:00,1081,374.583113,-11367000.11,2991008.34,-11365988.21,2990803.831,-11365987.1,2990808.759
3913,2014-01-09 23:00,1089,374.625208,-11367044.63,2990383.734,-11367000.11,2991008.34,-11365988.21,2990803.831
3914,2014-01-10 0:00,1098,374.666597,-11367044.63,2990378.807,-11367044.63,2990383.734,-11367000.11,2991008.34
3915,2014-01-10 1:00,1082,374.707813,-11366962.26,2990003.07,-11367044.63,2990378.807,-11367044.63,2990383.734
3916,2014-01-10 2:00,1080,374.750093,-11366966.71,2990006.766,-11366962.26,2990003.07,-11367044.63,2990378.807
3923,2014-01-10 20:00,1256,375.499352,-11366631.64,2989941.475,-11364663.51,2991636.668,-11365988.21,2990802.599
3924,2014-01-10 21:00,1257,375.541308,-11358377.3,2994489.117,-11366631.64,2989941.475,-11364663.51,2991636.668
3925,2014-01-10 22:00,1071,375.583252,-11366441.28,2989520.171,-11358377.3,2994489.117,-11366631.64,2989941.475
3926,2014-01-10 23:00,7275,375.624421,-11366609.37,2989387.13,-11366441.28,2989520.171,-11358377.3,2994489.117
3927,2014-01-11 0:00,1073,375.668935,-11366651.68,2989679.083,-11366609.37,2989387.13,-11366441.28,2989520.171
3928,2014-01-11 1:00,1083,375.708924,-11366814.2,2988468.194,-11366651.68,2989679.083,-11366609.37,2989387.13
3929,2014-01-11 2:00,1096,375.752072,-11366810.86,2988466.963,-11366814.2,2988468.194,-11366651.68,2989679.083
3934,2014-01-11 9:00,1087,376.044595,-11366810.86,2988468.194,-11366811.98,2988463.267,-11366816.43,2988463.267
3935,2014-01-11 10:00,1084,376.083773,-11366810.86,2988468.194,-11366810.86,2988468.194,-11366811.98,2988463.267
3936,2014-01-11 11:00,1081,376.123646,-11366811.98,2988466.963,-11366810.86,2988468.194,-11366810.86,2988468.194
3937,2014-01-11 12:00,1089,376.165637,-11366814.2,2988466.963,-11366811.98,2988466.963,-11366810.86,2988468.194
3938,2014-01-11 13:00,1087,376.209514,-11366813.09,2988468.194,-11366814.2,2988466.963,-11366811.98,2988466.963
3939,2014-01-11 14:00,1094,376.253565,-11365988.21,2990803.831,-11366813.09,2988468.194,-11366814.2,2988466.963
3940,2014-01-11 15:00,1098,376.29853,-11365988.21,2990803.831,-11365988.21,2990803.831,-11366813.09,2988468.194
3941,2014-01-11 16:00,1092,376.326678,-11366178.57,2990582.078,-11365988.21,2990803.831,-11365988.21,2990803.831
3942,2014-01-11 17:00,1087,376.381377,-11365980.42,2990801.367,-11366178.57,2990582.078,-11365988.21,2990803.831
3943,2014-01-11 18:00,1084,376.409468,-11365984.87,2990806.295,-11365980.42,2990801.367,-11366178.57,2990582.078
3944,2014-01-11 19:00,1241,376.458692,-11367307.35,2989902.055,-11365984.87,2990806.295,-11365980.42,2990801.367
3945,2014-01-11 20:00,1086,376.499792,-11366503.62,2991035.444,-11367307.35,2989902.055,-11365984.87,2990806.295
3946,2014-01-11 21:00,1299,376.541458,-11366641.66,2989451.187,-11366503.62,2991035.444,-11367307.35,2989902.055
3947,2014-01-11 22:00,1087,376.583102,-11366686.19,2991243.652,-11366641.66,2989451.187,-11366503.62,2991035.444
3948,2014-01-11 23:00,1095,376.623738,-11365987.1,2990806.295,-11366686.19,2991243.652,-11366641.66,2989451.187
3949,2014-01-12 0:00,1085,376.668113,-11366008.25,2990966.452,-11365987.1,2990806.295,-11366686.19,2991243.652
3950,2014-01-12 1:00,1079,376.706968,-11367082.48,2989825.677,-11366008.25,2990966.452,-11365987.1,2990806.295
3951,2014-01-12 2:00,1071,376.745799,-11367086.94,2989841.692,-11367082.48,2989825.677,-11366008.25,2990966.452
3952,2014-01-12 3:00,1088,376.783044,-11367081.37,2989821.981,-11367086.94,2989841.692,-11367082.48,2989825.677
3953,2014-01-12 4:00,1082,376.836505,-11367083.6,2989826.909,-11367081.37,2989821.981,-11367086.94,2989841.692
3954,2014-01-12 5:00,1085,376.867176,-11367082.48,2989828.141,-11367083.6,2989826.909,-11367081.37,2989821.981
3959,2014-01-12 15:00,1091,377.298854,-11364301.72,2988983.087,-11365988.21,2990807.527,-11366966.71,2989830.605
3962,2014-01-12 19:00,1083,377.467083,-11366252.04,2990297.499,-11366253.15,2990295.035,-11365912.51,2990561.134
3963,2014-01-12 20:00,1083,377.492338,-11366253.15,2990296.267,-11366252.04,2990297.499,-11366253.15,2990295.035
3964,2014-01-12 21:00,1080,377.544375,-11365892.48,2990580.846,-11366253.15,2990296.267,-11366252.04,2990297.499
3965,2014-01-12 22:00,1082,377.585694,-11366249.81,2991050.228,-11365892.48,2990580.846,-11366253.15,2990296.267
3966,2014-01-12 23:00,1073,377.634826,-11363463.49,2992760.332,-11366249.81,2991050.228,-11365892.48,2990580.846
3967,2014-01-13 0:00,1076,377.66294,-11363504.67,2992818.243,-11363463.49,2992760.332,-11366249.81,2991050.228
3974,2014-01-13 15:00,1090,378.282558,-11365534.03,2995529.196,-11365530.69,2995527.964,-11365532.92,2995536.59
3978,2014-01-13 23:00,1084,378.620509,-11367571.18,2992075.281,-11367571.18,2992072.817,-11367799.38,2992820.707
3979,2014-01-14 0:00,1083,378.662604,-11367478.78,2991990.268,-11367571.18,2992075.281,-11367571.18,2992072.817
3980,2014-01-14 1:00,1080,378.706065,-11366424.58,2994685.051,-11367478.78,2991990.268,-11367571.18,2992075.281
3981,2014-01-14 2:00,1083,378.75287,-11366422.36,2994687.515,-11366424.58,2994685.051,-11367478.78,2991990.268
3990,2014-01-14 17:00,1092,379.365231,-11365987.1,2990807.527,-11366093.97,2990846.95,-11365992.66,2990814.919
3993,2014-01-14 21:00,1092,379.541667,-11366519.21,2990674.475,-11366751.86,2989654.445,-11366666.15,2989517.707
3994,2014-01-14 22:00,1094,379.583067,-11365988.21,2990805.063,-11366519.21,2990674.475,-11366751.86,2989654.445
3995,2014-01-14 23:00,1085,379.624884,-11366012.7,2990970.148,-11365988.21,2990805.063,-11366519.21,2990674.475
3996,2014-01-15 0:00,5197,379.66397,-11365240.15,2991109.363,-11366012.7,2990970.148,-11365988.21,2990805.063
3997,2014-01-15 1:00,1090,379.715243,-11365390.43,2994459.543,-11365240.15,2991109.363,-11366012.7,2990970.148
3998,2014-01-15 2:00,1107,379.743461,-11365398.22,2994475.562,-11365390.43,2994459.543,-11365240.15,2991109.363
4003,2014-01-15 14:00,1090,380.25478,-11366086.17,2991071.172,-11365398.22,2994475.562,-11365403.78,2994475.562
4006,2014-01-15 18:00,1078,380.417998,-11366588.22,2989356.334,-11367098.07,2991109.363,-11366206.4,2989499.229
4007,2014-01-15 19:00,1194,380.458171,-11366784.15,2990798.903,-11366588.22,2989356.334,-11367098.07,2991109.363
